DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.052979417,0.083711486,0.479349305,0.428043391,0.090903236,0.387910547,0.578059518,0.838264556,0.572865365,0.126899327,0.068199546,0.785759868,0.368850912,0.613676492,0.468836481,0.895269816,0.637030958,0.287661734,0.67716904,0.241993802,0.06271404,0.380219025,0.426889414,0.277878568,0.252928657,0.375117919,0.565423426,0.450257977,0.651128577,0.313040434,0.276604164,0.466648846,0.32675215,0.55762254,0.354722708,0.745507958,0.551876986,0.247169611,0.526188413,0.304505063,0.257888583,0.237092002,0.312180342,0.337997509,0.620323512,0.340734499,0.460181935,0.184813264,0.348378979,0.247866364,0.101327823,0.338175919,0.707916109,0.732960459,0.684773964,0.654775274,0.220595651,0.337253004,0.841719464,0.185406901,0.546320917,0.303431269,0.655991118,0.912949207,0.470598847,0.608215941,0.458605379,0.261146856,0.363895732,0.335635526,0.732960459,0.362990242,0.430576229,0.196913475,0.409952717,0.383245109,0.223095127,3
0.055846934,0.07333392,0.484240471,0.388145388,0.259493323,0.468932467,0.55674838,0.772077178,0.510664116,0.161134009,0.072806775,0.821306893,0.460260238,0.64144955,0.424472931,0.796886826,0.573131479,0.24814343,0.77206981,0.580824024,0.054821773,0.422332133,0.383614086,0.241169688,0.200408526,0.350799385,0.590443997,0.445743945,0.599713792,0.419063869,0.304756346,0.390538665,0.298829462,0.552486827,0.442138691,0.772324784,0.619469581,0.260800141,0.527818271,0.333586407,0.322579131,0.289378138,0.335165629,0.245202837,0.553328698,0.32980608,0.439171118,0.188180993,0.293432405,0.159400394,0.088345561,0.350175874,0.598976841,0.694757342,0.604984061,0.572252506,0.187972436,0.273391896,0.872425283,0.185980222,0.541557657,0.319271798,0.582440561,0.907796878,0.491428696,0.617186748,0.429105923,0.2542913,0.554966443,0.475719108,0.694757342,0.459344257,0.376102188,0.271605598,0.534063651,0.49909006,0.274506484,3
0.061898766,0.074057698,0.482427432,0.395921686,0.286725301,0.43589125,0.525342856,0.768741913,0.520187314,0.141005602,0.073272625,0.769152524,0.387683577,0.628577558,0.430683514,0.780753481,0.583323498,0.258210721,0.737962088,0.571626389,0.05935005,0.429086521,0.374152528,0.24675258,0.222074623,0.345218896,0.577373344,0.477200112,0.599629123,0.423388735,0.29890178,0.377460607,0.296409728,0.581217606,0.356135697,0.758661758,0.586529349,0.251712945,0.544225196,0.301816883,0.330315721,0.272747482,0.323247813,0.23737205,0.534831356,0.2820152,0.419437846,0.202244513,0.282007775,0.140463108,0.08735302,0.333764353,0.59607924,0.668059989,0.608544436,0.569764827,0.172310071,0.266919393,0.844857729,0.183343125,0.496183314,0.303318915,0.570807753,0.843991456,0.492822053,0.582207104,0.386448557,0.228721873,0.461054255,0.429959205,0.668059989,0.340030549,0.401191427,0.237569717,0.50126916,0.584395437,0.266699779,3
0.05987662,0.083564442,0.469348822,0.3876819,0.292350241,0.419327328,0.53046628,0.762975569,0.565243091,0.130855399,0.068252564,0.777476021,0.377700254,0.598314097,0.383309757,0.79469614,0.597500721,0.255347043,0.754416479,0.565610286,0.059526841,0.424276285,0.49321861,0.242953037,0.198010031,0.355544655,0.607587922,0.465664029,0.609312438,0.414505758,0.294276554,0.387608169,0.305600598,0.562395107,0.307429838,0.724430131,0.582254577,0.249634119,0.482472273,0.28680236,0.260327824,0.235399498,0.317272519,0.235000273,0.535349296,0.259093018,0.414616327,0.165285324,0.299806328,0.169744014,0.08164748,0.326196002,0.560728807,0.697553474,0.650726893,0.574582966,0.185233466,0.19092825,0.79711487,0.166819248,0.534888088,0.327465652,0.619118694,0.84886213,0.523481779,0.55269741,0.364232394,0.264693382,0.510491386,0.560398972,0.697553474,0.339440974,0.41232045,0.279627137,0.496076679,0.466116432,0.265820682,3
0.055427115,0.064399031,0.495227991,0.333010408,0.217878357,0.450780001,0.540421398,0.696279032,0.485082144,0.151796353,0.075572201,0.843317468,0.371957537,0.609694104,0.347648848,0.720047913,0.535660534,0.229734303,0.732847679,0.507259077,0.062479209,0.51834102,0.43268518,0.224677098,0.154272054,0.321770485,0.585732133,0.598665784,0.549848095,0.412977324,0.28264903,0.299250578,0.275140427,0.641725064,0.479622348,0.770022009,0.634829797,0.278061294,0.574783142,0.358702932,0.452214431,0.376488081,0.345616114,0.203301476,0.478393908,0.407110142,0.434404622,0.245267644,0.29720598,0.146710694,0.081643608,0.352761246,0.574425598,0.702003767,0.579235521,0.502086411,0.224376199,0.331329226,0.926308945,0.214602478,0.628206684,0.43392878,0.633215587,0.888777342,0.626025249,0.647133958,0.429863641,0.308851327,0.624960854,0.560154209,0.702003767,0.449652351,0.524583152,0.315893403,0.701971778,0.653124712,0.284241241,3
0.05173199,0.066230246,0.482874797,0.335945299,0.228512939,0.405373965,0.545148708,0.712584718,0.522305845,0.145242314,0.068480419,0.765333791,0.365421915,0.594762603,0.344647286,0.722386614,0.55151606,0.232896383,0.683687079,0.531353666,0.057277877,0.463978503,0.432606004,0.217359583,0.170941252,0.336452524,0.569090399,0.467851807,0.570284442,0.380801634,0.298241393,0.32041525,0.282152152,0.655141694,0.405581586,0.793064408,0.610886538,0.260114117,0.520212297,0.371425199,0.444690267,0.324724534,0.333064357,0.223245181,0.488280511,0.401296448,0.456589263,0.243692976,0.29452612,0.123973007,0.084906617,0.357441565,0.584191151,0.745330263,0.696475827,0.658499803,0.222343245,0.389608891,0.95144472,0.206237023,0.601677496,0.366267755,0.599594525,0.865038961,0.625400404,0.645372463,0.422394158,0.34946061,0.703284264,0.655522251,0.745330263,0.438403403,0.508135737,0.29572184,0.820961208,0.676526661,0.294742123,3
0.050733283,0.066894209,0.540365037,0.34997755,0.214546307,0.443716993,0.585327577,0.712026095,0.571645584,0.136096678,0.067564801,0.77709056,0.453563519,0.583989437,0.415361062,0.721998271,0.5570261,0.236843491,0.728006668,0.533434653,0.06620615,0.457689336,0.427408732,0.209874652,0.16255754,0.334209177,0.616246416,0.445236265,0.572224723,0.400837819,0.387742378,0.325310727,0.287649078,0.601577461,0.487801798,0.748696419,0.616688227,0.290157296,0.532132727,0.342309503,0.439964022,0.313368152,0.326537901,0.199888142,0.468007976,0.338333743,0.424861336,0.210175441,0.285611666,0.125058774,0.079281617,0.354384567,0.586169198,0.673087569,0.670539325,0.519390778,0.223336971,0.250864223,0.838695444,0.179289997,0.606813143,0.339680629,0.571330782,0.80181502,0.659247815,0.5806252,0.395891423,0.305698878,0.592021221,0.715376464,0.673087569,0.444924462,0.440799216,0.283861813,0.714601051,0.579540538,0.257400131,3
0.052449959,0.069047739,0.528841599,0.332914035,0.193840986,0.527809034,0.636137471,0.64992116,0.58482411,0.161579312,0.090133008,0.768474333,0.408563713,0.727678584,0.346736917,0.676083567,0.526585894,0.215419873,0.776991367,0.565266657,0.077993054,0.520320845,0.423952689,0.19769736,0.1424908,0.31825028,0.614972367,0.53824602,0.548814094,0.548914046,0.379418293,0.271093674,0.316923348,0.736129623,0.606406619,0.827942648,0.73288368,0.29080446,0.623896086,0.415367547,0.723732141,0.536881107,0.393396675,0.1398657,0.39412027,0.37058138,0.424815376,0.220027288,0.253093889,0.111052841,0.066118884,0.365967076,0.480240766,0.59590987,0.688695243,0.443343745,0.160228215,0.415119731,1,0.225686566,0.687767826,0.505893918,0.618907994,0.832390322,0.752320905,0.635079393,0.451028726,0.453117725,0.727342385,0.737037876,0.59590987,0.703972677,0.450260048,0.407897882,0.922366778,0.812755911,0.299913144,3
0.058010698,0.069715229,0.530150013,0.32338947,0.175002768,0.520397772,1,0.655840087,0.620433479,0.157045489,0.072508053,0.787737925,0.475431851,0.658773813,0.376570214,0.679988525,0.520835377,0.213327434,0.690762201,0.527490431,0.110478433,0.496236241,0.501821217,0.189174108,0.140802161,0.304858787,0.63015408,0.57654305,0.551187671,0.549431332,0.37975786,0.264985172,0.277008521,0.697978979,0.53010393,0.798969609,0.717722015,0.291332308,0.626861124,0.390733946,0.668097159,0.39282259,0.39903285,0.119598528,0.410450673,0.36380452,0.413077261,0.233368005,0.230357952,0.106654621,0.072878161,0.376803812,0.509784672,0.722064825,0.615956288,0.488280447,0.18751473,0.359773117,0.951298523,0.22392297,0.653589247,0.472077701,0.615661595,0.799843369,0.823635258,0.627638001,0.415252746,0.35982324,0.918317206,0.870143372,0.722064825,0.45365221,0.437540404,0.43234937,1,0.865763367,0.308477217,3
0.06281812,0.079299565,0.605198437,0.352465588,0.201261591,0.526604956,0.679622071,0.6954595,0.645271709,0.156510082,0.078276249,0.800988394,0.449207544,0.733877707,0.394173578,0.727846269,0.548608395,0.229315117,0.695749023,0.570252476,0.092273598,0.544842713,0.472514793,0.213518334,0.152579956,0.328198113,0.769438039,0.59810548,0.591320599,0.576306701,0.381418637,0.29661704,0.328318103,0.738566214,0.630366953,0.846244827,0.743695762,0.35230921,0.67166347,0.418612127,0.617480276,0.462091457,0.409065223,0.097683782,0.391732666,0.343989131,0.402608246,0.234372378,0.23468642,0.092201117,0.064205979,0.359815951,0.411333242,0.702171899,0.612548172,0.490336579,0.195110902,0.366215998,0.941927547,0.193651963,0.628492987,0.444041032,0.568344149,0.773707503,0.833269735,0.581357548,0.379503057,0.31664817,0.847689473,0.712325563,0.702171899,0.617804257,0.501878224,0.361541771,0.852539527,0.752358453,0.276436199,3
0.036523181,0.069949956,0.393441623,0.435155429,0.417328761,0.322207241,0.375263188,0.678636453,0.461428133,0.100446179,0.052427368,0.658090645,0.316443267,0.525017741,0.493631154,0.830329004,0.633937015,0.273029014,0.668704923,0.61673326,0.011341037,0.205228757,0.112393164,0.423439766,0.331671922,0.367642247,0.451936443,0.355451964,0.544686639,0.038553448,0.193002091,0.563627866,0.351050075,0.43153815,0.278433371,0.819759732,0.461135246,0.319834005,0.381559842,0.276403933,0.28305727,0.290186546,0.16335315,0.395632463,0.657294041,0.273697255,0.359014395,0.137982568,0.338629463,0.319100409,0.054479944,0.326245949,0.669887907,0.793818785,0.471972181,0.777753901,0.137351632,0.213656509,0.721402305,0.157927065,0.539377635,0.519459,0.650174291,0.695847139,0.607479264,0.63861854,0.42423162,0.381731971,0.18999995,0.194175608,0.793818785,0.362273766,0.384797499,0.114899599,0.226950124,0.144230485,0.204137572,3
0.028250955,0.065660774,0,0.392943909,0.379802532,0.306456805,0.356983937,0.653710196,0.411038686,0.093738313,0.054501984,0.624201425,0.286126475,0.498432609,0.455535467,0.779733122,0.610286454,0.248461134,0.719121741,0.591058794,0.010398984,0.177784208,0.080628425,0.38799749,0.30938074,0.358347832,0.448763021,0.350448768,0.522409653,0.040715831,0.173999097,0.544483105,0.343422683,0.421557189,0.264060507,0.787532844,0.441294603,0.287678314,0.395486461,0.250535294,0.240296424,0.257408699,0.155551714,0.440697597,0.697343068,0.304279141,0.347848329,0.161611765,0.352290297,0.253751734,0.062736064,0.324251133,0.687961558,0.856251932,0.503322022,0.724671495,0.146443039,0.229796428,0.722996618,0.156857475,0.557184561,0.484769408,0.609979751,0.717100894,0.744008728,0.660924687,0.473290953,0.493191567,0.234875783,0.253075239,0.856251932,0.409172682,0.369919013,0.123520364,0.255787325,0.155939933,0.201996636,3
0.028089307,0.063327777,0.397184038,0.383617518,0.386183212,0.305959594,0.345699575,0.634619793,0.435096816,0.088662248,0.050233501,0.635344712,0.282679889,0.500597547,0.432923754,0.752310234,0.602333058,0.241975891,0.67272436,0.603649878,0.007348401,0.149588356,0.064313213,0.391712454,0.300062184,0.353343062,0.427808979,0.32028084,0.508599214,0.041281706,0.180485171,0.521854609,0.342005424,0.401212705,0.258592381,0.74594102,0.426178187,0.269704893,0.442787122,0.282239238,0.210668827,0.240712256,0.142797145,0.47807124,0.776262054,0.310631148,0.372743473,0.160497143,0.383572313,0.27691635,0.066282855,0.325038744,0.716207763,0.803159314,0.651805551,0.867535737,0.166674619,0.237093196,0.742260227,0.173083036,0.557319797,0.478839931,0.651477385,0.734683722,0.581627031,0.689064939,0.48395135,0.453649828,0.245253998,0.238666739,0.803159314,0.40557955,0.42254554,0.119425467,0.269666063,0.202765489,0.194434508,3
0.024634568,0.044255938,0.306188875,0.289244603,0.317805876,0.296661047,0.331907114,0.587615064,0.269564977,0.086301641,0.042789605,0.579726832,0.227190545,0.439460863,0.358465863,0.646986352,0.51402293,0.216595291,0.600660892,0.545282862,0.008719379,0.162001825,0.0980222,0.281869893,0.240278464,0.321368667,0.413451742,0.252740052,0.442707223,0.033098228,0.131607186,0.381763863,0.255161518,0.364687348,0.25878583,0.765149686,0.428464371,0.234508662,0.383201204,0.214101388,0.236214502,0.214130605,0.137993286,0.304948087,0.623670545,0.223408069,0.300731781,0.121711986,0.284838777,0.313417501,0.051273337,0.333529529,0.622701755,0.656947979,0.536552935,0.617595254,0.113351362,0.142813018,0.722869688,0.119891275,0.54360728,0.261584027,0.674275704,0.649928442,0.360393841,0.530262414,0.388666885,0.30004009,0.187691901,0.178299501,0.656947979,0.351042719,0.322252454,0.091313139,0.220282414,0.150426451,0.271933467,3
0.020704229,0.043682146,0.366489286,0.294279702,0.292921661,0.279149146,0.331393319,0.56920703,0.292843633,0.080668117,0.042488906,0.569767826,0.229847023,0.43466642,0.344443274,0.635691122,0.529541042,0.21075869,0.613906578,0.531650502,0.008227672,0.149448951,0.073325223,0.276969354,0.226793907,0.323255394,0.418447658,0.381750818,0.450960152,0.043707817,0.136423336,0.374583703,0.258345049,0.442971529,0.25549544,0.625569202,0.418705198,0.222606185,0.369746598,0.209515365,0.224402267,0.204974361,0.14370864,0.343327713,0.673962254,0.269897138,0.308581661,0.130316431,0.312114501,0.257461647,0.052847373,0.311718722,0.648215617,0.673138523,0.573087484,0.677669859,0.122009855,0.182101772,0.778905701,0.128397305,0.524691314,0.300546588,0.691989351,0.670748394,0.406303005,0.507035774,0.419249938,0.3029535,0.207455713,0.198145453,0.673138523,0.418640499,0.39763193,0.099175869,0.243978345,0.160879431,0.267080028,3
0.022042023,0.044727376,0.325334193,0.294074232,0.280088364,0.290656022,0.340696248,0.586670802,0.304567953,0.076096551,0.043577367,0.588897577,0.219981791,0.448683068,0.348200302,0.629299167,0.520440586,0.211766607,0.622864262,0.526511698,0.010188775,0.161687559,0.139469393,0.290392503,0.22120319,0.326603734,0.42355574,0.262233727,0.446948305,0.034375243,0.120939305,0.379744643,0.260691258,0.398066777,0.241059301,0.629761611,0.434506234,0.210206631,0.408691094,0.21413783,0.202835931,0.197139013,0.14060621,0.363648627,0.71685306,0.255742997,0.324526249,0.143964365,0.301137865,0.262558645,0.059059331,0.311296175,0.671286564,0.674374414,0.61599671,0.705409049,0.137787616,0.152571441,0.771322779,0.140096476,0.561771016,0.268140363,0.73209848,0.708417828,0.415255156,0.55457323,0.450409646,0.320963032,0.223306953,0.228629314,0.674374414,0.338218133,0.33634741,0.10105858,0.245300605,0.176591289,0.260202829,3
0.014312824,0.032426632,0.277103332,0.226677251,0.244156794,0.276173652,0.300262516,0.487234472,0.240027314,0.085867595,0.034959102,0.518261864,0.190152494,0.405681397,0.275224738,0.522006623,0.440860756,0.171822316,0.560303311,0.486961807,0.007247898,0.118941999,0.087539628,0.190517787,0.183923391,0.299630364,0.394716632,0.194188224,0.368779565,0.042264372,0.118924007,0.250408143,0.203275458,0.339552106,0.243672843,0.576221924,0.41924241,0.192676581,0.358470192,0.180146268,0.210412388,0.191267285,0.146280034,0.192697636,0.551263216,0.200827743,0.230917527,0.097829798,0.220092149,0.256487684,0.04235896,0.303107292,0.562066569,0.598458411,0.48816751,0.538088145,0.094635082,0.078645283,0.652938305,0.084951418,0.499933528,0.179467559,0.642128635,0.58377758,0.184792718,0.445160516,0.333857486,0.275849191,0.290211215,0.261365089,0.598458411,0.207133156,0.234834412,0.096508809,0.242057547,0.174540373,0.236309803,3
0.021129257,0.030277606,0.267565401,0.195805305,0.214359654,0.29951954,0.30174952,0.482616685,0.197319586,0.082118025,0.032816671,0.491802243,0.160786516,0.400561367,0.244703727,0.505581967,0.427212874,0.168802807,0.545006809,0.468981971,0.008161321,0.12461684,0.076608667,0.188352584,0.177494114,0.30134283,0.38991102,0.15932936,0.359590169,0.03201716,0.081214805,0.238730578,0.200922871,0.3656174,0.24123142,0.547218131,0.416797356,0.180463894,0.33647971,0.173775095,0.186942813,0.175698785,0.156898316,0.238684841,0.601620887,0.221954817,0.248533197,0.111340904,0.225452776,0.235221966,0.050738762,0.316606692,0.598095849,0.650988716,0.507110383,0.580352322,0.104283214,0.200316064,0.705114475,0.100166589,0.560253886,0.217769529,0.673579256,0.637241977,0.366756307,0.474311837,0.386351249,0.305824592,0.220361782,0.200520994,0.650988716,0.302938577,0.267273717,0.107352829,0.258433784,0.195073408,0.255827128,3
0.012921769,0.031606419,0.28026529,0.208924934,0.224059888,0.274720778,0.305309896,0.491613981,0.197102904,0.066325616,0.033207652,0.516339833,0.151924588,0.397707004,0.250748338,0.498580917,0.433164,0.168449827,0.558917777,0.458725918,0.007013304,0.118782547,0.047588468,0.174923714,0.171090737,0.305506888,0.386491664,0.193747473,0.364667709,0.037618764,0.078952209,0.234821917,0.201545105,0.366918988,0.245156868,0.557935925,0.408166744,0.154675686,0.331861441,0.167985488,0.184330495,0.180784169,0.137657273,0.264741928,0.611133776,0.253048312,0.267939865,0.127817388,0.251678361,0.215853777,0.051604255,0.317340092,0.597440714,0.616230029,0.572837706,0.627735519,0.119861572,0.153762432,0.727464773,0.110335031,0.566629221,0.174099425,0.706645232,0.666553391,0.37177892,0.487662837,0.406449583,0.322933321,0.229112419,0.269637847,0.616230029,0.312775735,0.330483829,0.11427266,0.274258234,0.233531179,0.260870073,3
0.008014637,0.019164313,0.254478731,0.139950693,0.160424105,0.224743973,0.276276235,0.39133093,0.116057719,0.079194636,0.029956873,0.49160261,0.159978854,0.385590696,0.179514981,0.418450684,0.370681972,0.133945757,0.546148705,0.43791308,0.005352646,0.103728482,0.070967246,0.123229569,0.115399655,0.256836819,0.37323805,0.146643759,0.288983699,0.021996981,0.0721452,0.137802435,0.149759732,0.374992823,0.259873677,0.527029017,0.397975808,0.157332053,0.360144117,0.152938553,0.217101657,0.155972808,0.158994246,0.152484694,0.488356171,0.193480625,0.195676362,0.083866386,0.196527618,0.236410192,0.035705426,0.300280481,0.505484149,0.57798798,0.429283244,0.551113856,0.09874983,0.07621434,0.572283591,0.070954014,0.572784432,0.145723475,0.606690323,0.558415957,0.365591077,0.427683062,0.331664752,0.220017271,0.197893685,0.201208026,0.57798798,0.303818082,0.282758276,0.156516746,0.356764955,0.197453737,0.220630193,3
0.00977075,0.019900261,0.217230314,0.1253187,0.146676392,0.24455681,0.27650832,0.390500381,0.114097866,0.07463493,0.028150445,0.480611328,0.138107312,0.35631676,0.181605505,0.410735495,0.376207887,0.126427037,0.503283341,0.435907755,0.004505274,0.100109237,0.056337407,0.128829959,0.106480634,0.253771867,0.373461223,0.09736646,0.293951258,0.033330005,0.065444284,0.138747157,0.151824538,0.346152839,0.253914053,0.51528933,0.394015693,0.155454092,0.322350693,0.161717758,0.207326052,0.155954693,0.151654125,0.179443769,0.501094874,0.222210719,0.202210179,0.084038524,0.217341065,0.188362507,0.039195458,0.301170648,0.466397347,0.633779991,0.472637915,0.486473719,0.092166474,0.143856589,0.612839693,0.078095992,0.549023029,0.198937144,0.604063992,0.572742936,0.409741306,0.450420188,0.30927344,0.284810389,0.226626545,0.21749974,0.633779991,0.289704125,0.208081609,0.112515848,0.293882721,0.211417521,0.235594714,3
0.018758237,0.036938295,0.274775624,0.190329998,0.190889961,0.286363367,0.328171438,0.448333834,0.174679604,0.089241446,0.036897671,0.52470806,0.170742726,0.411851501,0.212354632,0.45580638,0.422071047,0.165157983,0.620406166,0.480492165,0.010142554,0.164329176,0.082180295,0.155266066,0.139872785,0.280374621,0.382296869,0.224572592,0.33664398,0.081001292,0.080678634,0.1844801,0.173625847,0.419649558,0.302240709,0.574994354,0.436169759,0.18430834,0.366714662,0.194495064,0.244755499,0.207892917,0.163512635,0.198815001,0.533342473,0.221904939,0.211147746,0.10211924,0.223557219,0.174919642,0.040717219,0.302836867,0.530143794,0.68303084,0.580208749,0.503912735,0.109478017,0.143928358,0.635822275,0.084005137,0.534108185,0.235383346,0.627681749,0.582940636,0.443701032,0.456230544,0.365178567,0.315511358,0.253034709,0.220330656,0.68303084,0.344977408,0.233829513,0.155182815,0.310069982,0.240520132,0.26433579,3
